chromosome	start	end	RE	TSS_RE	Activity_H3K27ac	H3K4me1_rank	H3K4me3_rank	H3K27ac_rank	CTCF_rank	H3K4me1_auc	H3K4me3_auc	H3K27ac_auc	CTCF_auc
chr8	47381309	47382072	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	55431.58869552612	0.0	283626.3953552246	0.0
chr8	128103356	128103938	Enhancer	Promoter	Inactive	1.0	2.0	3.0	4.0	107962.09606170654	0.0	0.0	0.0
chr8	127595921	127596801	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	73270.82325744629	0.0	515836.6049003601	0.0
chr8	37535465	37535936	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	98493.5379486084	0.0	0.0	0.0
chr8	122568395	122569157	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	65333.29640197754	0.0	180223.30346298218	0.0
chr8	8288258	8289021	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	84169.75662994385	0.0	478805.54273223877	0.0
chr8	60455365	60456002	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	113421.67301940918	0.0	176967.28161239624	0.0
chr8	133358866	133359388	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	144567.26152420044	0.0	0.0	0.0
chr8	32226745	32227908	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	98191.31388092041	0.0	605425.8373565674	0.0
chr8	102187464	102188102	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	102865.2013168335	0.0	0.0	0.0
chr8	102651293	102652349	Promoter/CTCF	Promoter	Inactive	4.0	3.0	2.0	1.0	0.0	17094.301692962646	21528.620637893677	294852.99799346924
chr8	102721519	102722374	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	159717.05080413818	0.0	0.0	0.0
chr8	141174287	141175601	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	725901.3264007568
chr8	140309510	140310508	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	168399.9165534973	0.0	168146.84416007996	0.0
chr8	125696681	125697801	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	219153.12325668335
chr8	11566629	11567766	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	473946.25063323975
chr8	13160135	13160722	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	100911.04235076904	0.0	0.0	0.0
chr8	29858853	29859986	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	110883.29384994507	0.0	1024213.8449363708	0.0
chr8	80998043	80999177	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	352185.45405197144
chr8	73412195	73412720	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	102764.42268371582	0.0	0.0	0.0
chr8	118414699	118415501	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	433521.5647583008
chr8	144448047	144448934	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	321127.0185928345
chr8	48694709	48695505	Enhancer/CTCF	CTCF	Inactive	2.0	4.0	3.0	1.0	54555.23302459717	0.0	49933.75351715088	383710.3543167114
chr8	80256861	80257685	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	72464.96863555908	0.0	0.0	0.0
chr8	117615123	117615879	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	243788.6294078827	374344.17740249634
chr8	32323313	32323863	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	110158.0443572998	0.0	0.0	0.0
chr8	32429867	32430435	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	92026.7187461853	0.0	0.0	0.0
chr8	81026251	81026913	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	20050.161485671997
chr8	37327990	37328971	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	538617.8067550659
chr8	130483113	130483878	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	101737.08968734741	0.0	0.0	0.0
chr8	94310702	94311526	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	107478.64209365845	0.0	307597.01679229736	0.0
chr8	23083741	23084789	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	751384.7828617096
chr8	37142730	37143591	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	58997.36862754822	0.0	468284.12186813354	0.0
chr8	27482998	27483621	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	123434.22942352295	0.0	0.0	0.0
chr8	122805844	122806400	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	104295.54903411865	0.0	202578.05766296387	0.0
chr8	127339885	127340509	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	115254.95444488525	0.0	274623.72887420654	0.0
chr8	9187892	9188407	Enhancer	Promoter	Inactive	1.0	2.0	3.0	4.0	83706.4091873169	0.0	0.0	0.0
chr8	9053126	9053836	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	96096.15897369385	0.0	0.0	0.0
chr8	141075712	141076439	CTCF	CTCF	Active	3.0	4.0	1.0	2.0	0.0	0.0	301327.8050804138	173477.53016662598
chr8	48699111	48699952	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	128893.80881881714	0.0	321957.50856399536	0.0
chr8	48420394	48420980	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	88037.82189941406	0.0	119427.99047470093	0.0
chr8	100563674	100564547	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	601890.2614135742
chr8	109620494	109621274	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	93880.07801818848	0.0	566645.1988220215	0.0
chr8	123693580	123694303	Enhancer/CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	93195.20725250244	0.0	0.0	316727.7757091522
chr8	125644348	125644933	Enhancer/CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	78750.57302093506	0.0	0.0	437251.92485046387
chr8	130649525	130650115	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	22140.43302154541	0.0	103220.78946113586	0.0
chr8	122988124	122988518	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	96861.6826171875	0.0	141466.91582870483	0.0
chr8	29339887	29340769	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	665852.3220901489
chr8	66123740	66124747	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	36846.93215560913	0.0	1002393.5369262695	0.0
chr8	23018829	23020076	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	795255.9480819702
chr8	26457719	26458337	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	98050.35094833374	0.0	0.0	0.0
chr8	117934107	117935012	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	72827.6183013916	0.0	370943.7128601074	0.0
chr8	117619257	117619794	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	90697.01141357422	0.0	0.0	0.0
chr8	81047793	81048349	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	92026.66695404053	0.0	0.0	0.0
chr8	53885438	53886520	Enhancer	Promoter	Inactive	1.0	3.0	2.0	4.0	117168.86378479004	0.0	115564.53916168213	0.0
chr8	38734442	38735261	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	249562.86548614502
chr8	90770044	90770743	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	54031.44111633301	0.0	272898.49088287354	0.0
chr8	123693515	123694146	Enhancer/CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	83766.9027557373	0.0	0.0	309003.7070083618
chr8	134905313	134906686	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	909069.6514167786
chr8	100678509	100679221	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	132197.66298675537	0.0	297270.0566711426	0.0
chr8	103373124	103373889	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	390339.75259017944
chr8	63219262	63220989	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	120764.89666748047	0.0	454543.1843252182	0.0
chr8	117610390	117610965	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	74620.6404800415	0.0	8395.185501098633	0.0
chr8	8295850	8296734	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	57335.39107131958	0.0	639687.0088806152	0.0
chr8	101375989	101376474	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	99420.28681945801	0.0	0.0	0.0
chr8	98883017	98883577	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	86405.96974945068	0.0	142050.05726623535	0.0
chr8	144448148	144448800	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	309814.5880355835
chr8	717561	718274	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	304482.8616294861
chr8	11765171	11766052	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	799898.3381843567
chr8	85835844	85837300	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	214695.2969970703	0.0	659247.4657440186	0.0
chr8	10654342	10655104	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	29574.240036010742	0.0	130520.36064052582	0.0
chr8	23352871	23353402	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	42427.355728149414	0.0	238054.15966415405	0.0
chr8	22147365	22147925	Enhancer	CTCF	Inactive	1.0	2.0	3.0	4.0	80060.03854370117	0.0	0.0	0.0
chr8	28350200	28350685	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	15733.985050201416	0.0	2259.7768020629883	0.0
chr8	98357715	98358706	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	846607.8452301025
chr8	81025261	81026499	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	428716.8877468109
chr8	103275129	103275690	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	87191.67320251465	0.0	0.0	0.0
chr8	48872945	48873440	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	77561.88312530518	0.0	27287.4102935791	0.0
chr8	134905442	134906481	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	885329.7667160034
chr8	142815534	142815878	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	19279.794290542603
chr8	128322446	128323263	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	763406.7083930969
chr8	117669625	117670194	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	77904.40409088135	0.0	0.0	0.0
chr8	8516959	8517765	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	314720.85327911377
chr8	22188641	22189240	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	154724.86069488525
chr8	52819987	52820529	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	11322.035499572754	0.0	8285.847602844238	0.0
chr8	103372927	103373781	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	398388.20368385315
chr8	80682227	80683805	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	971612.2593917847
chr8	134685410	134686113	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	392650.8680648804
chr8	6644781	6645320	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	67992.63785171509	0.0	0.0	0.0
chr8	26133462	26134299	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	940817.3545627594
chr8	102701765	102702488	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	227708.30978775024
chr8	22922868	22923480	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	24739.22341156006	0.0	0.0	0.0
chr8	22094744	22096187	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	825888.6397590637
chr8	102657182	102657982	Promoter	Promoter	Active	3.0	2.0	1.0	4.0	0.0	81582.30108261108	333815.2959022522	0.0
chr8	80084789	80085614	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	73406.30311393738	455416.6451072693
chr8	141153189	141154623	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	104285.5052394867	0.0	1414742.1233177185	0.0
chr8	118056088	118056653	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	106551.88065338135	0.0	465343.97256469727	0.0
chr8	124525666	124526407	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	216983.8688030243
chr8	22755850	22757002	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	723995.604598999
chr8	11507928	11508850	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	393340.2676010132
chr8	86002442	86003227	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	34953.21823883057	0.0	264150.90762233734	0.0
chr8	101332253	101333628	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	820333.7588272095
chr8	141173820	141174356	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	4419.556356430054
chr8	89725605	89726341	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	110364.60980987549	233810.5894794464
chr8	29695772	29696255	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	36867.087074279785	0.0	0.0	0.0
chr8	143836213	143837140	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	342555.86476135254
chr8	23474014	23475065	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	697843.3124427795
chr8	128183013	128183725	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	38015.45067977905	0.0	115127.15307807922	0.0
chr8	134780676	134781141	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	38378.00241088867	0.0	28113.568027496338	0.0
chr8	8441381	8441963	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	44441.96260070801	0.0	313452.9394264221	0.0
chr8	42502829	42503480	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	66320.44301605225	0.0	135149.2402229309	0.0
chr8	32246156	32246745	Enhancer	Enhancer	Inactive	1.0	3.0	2.0	4.0	85922.48886871338	0.0	80258.54316043854	0.0
chr8	79793567	79794081	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	53507.656158447266	0.0	295156.0040626526	0.0
chr8	130675091	130676050	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	340062.20615005493
chr8	25065371	25066105	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	374587.56502342224
chr8	124104719	124105385	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	26431.50230407715	0.0	224009.52947616577	0.0
chr8	117608695	117609512	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	14847.591606140137	0.0	360738.1644744873	0.0
chr8	134691008	134691828	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	481690.72679901123
chr8	22095225	22095944	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	726773.0967636108
chr8	130675496	130676058	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	290980.85959625244
chr8	125696464	125697241	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	233547.07122039795
chr8	28624869	28625993	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	127926.8240814209	0.0	365573.6449165344	0.0
chr8	73412871	73413335	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	70269.07453918457	0.0	0.0	0.0
chr8	143384813	143385869	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	360538.17140960693
chr8	117861884	117862747	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	545611.9062366486
chr8	143736308	143737028	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	286095.09146118164
chr8	118140638	118141255	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	21959.091438293457	0.0	145379.02462005615	0.0
chr8	56010358	56011204	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	760446.7693061829
chr8	123154523	123155308	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	481082.50381088257
chr8	144019289	144020653	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	693160.0289936066
chr8	102236587	102237191	Promoter	Enhancer	Inactive	2.0	1.0	3.0	4.0	0.0	34527.76496887207	0.0	0.0
chr8	22136950	22138449	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	850986.8874473572
chr8	24229148	24229973	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	413086.1939544678
chr8	38036867	38037413	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	54212.76456069946	0.0	184111.07846832275	0.0
chr8	37779553	37780420	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	20216.48635482788	474392.34463500977
chr8	129535603	129536334	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	516702.40678977966
chr8	65834345	65835087	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	312592.1031703949
chr8	141174817	141175305	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	667798.3979797363
chr8	32223321	32224337	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	383588.7856845856
chr8	32546190	32546860	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	180998.91760253906
chr8	99859543	99860418	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	541536.9818077087
chr8	22986744	22987442	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	43595.830810546875	0.0	452903.04164123535	0.0
chr8	138935861	138936810	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	688274.4457569122
chr8	24229105	24229745	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	403882.1765785217
chr8	23380799	23382131	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	411261.67962646484
chr8	144869539	144870278	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	407977.3376235962
chr8	37779791	37780408	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	17810.92127609253	439137.31119537354
chr8	48171754	48172748	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	741673.8683242798
chr8	22918145	22918769	CTCF	CTCF	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	96854.53709411621	489576.8968887329
chr8	57996773	57997520	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	411626.55391311646
chr8	27873352	27873928	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	11684.640014648438	0.0	59009.34581184387	0.0
chr8	10927802	10929036	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1064098.559638977
chr8	37915858	37916625	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	392650.95290374756
chr8	143130345	143131808	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	684584.4867172241
chr8	94356787	94358225	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	734517.4798221588
chr8	26265380	26266592	TBD_1	Enhancer	Active	3.0	2.0	1.0	4.0	113542.51773834229	183130.55337905884	1039959.1759033203	0.0
chr8	27991824	27993149	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	445482.83009529114
chr8	47304765	47305566	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	315288.47813796997
chr8	143736373	143736946	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	283642.0363998413
chr8	126876354	126877284	CTCF	Promoter	Inactive	3.0	4.0	2.0	1.0	0.0	0.0	187294.23647880554	1198671.8887443542
chr8	102584663	102586571	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	794566.5952358246
chr8	133455311	133456484	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	629117.2787094116
chr8	66064686	66065490	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	340102.8023529053
chr8	19095885	19096803	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	96116.30782318115	0.0	767619.5971260071	0.0
chr8	141160468	141161564	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	594004.0341415405
chr8	22573898	22575073	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	1720320.982837677
chr8	118120336	118121253	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	369296.2139930725
chr8	130325980	130326675	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	93718.9271697998	0.0	145451.8672065735	0.0
chr8	26151206	26151958	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	48592.01178359985	0.0	376738.9199562073	0.0
chr8	11553549	11554592	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	915597.41157341
chr8	124425037	124426700	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	980552.8354549408
chr8	58841961	58842412	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	42568.38631057739	0.0	174002.8629837036	0.0
chr8	80991772	80992526	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	384947.0469856262
chr8	129303001	129304111	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	584678.5706367493
chr8	26570939	26571993	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	796614.2305831909
chr8	143574658	143575151	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	52057.146484375	0.0	127203.53797149658	0.0
chr8	22594819	22595822	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	559235.6522693634
chr8	80991771	80992299	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	364349.5064086914
chr8	80230606	80231367	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	357578.2821922302
chr8	127293812	127295343	Enhancer	Promoter	Active	2.0	3.0	1.0	4.0	86506.67460632324	0.0	812572.0623512268	0.0
chr8	106856262	106857060	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	359037.9284095764
chr8	28324073	28324936	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	604140.6057395935
chr8	19080693	19081441	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	292217.5938796997
chr8	117044477	117045288	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	608296.7225627899
chr8	123922067	123922991	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	506504.9979400635
chr8	144372617	144374278	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	729834.3931045532
chr8	119353895	119354483	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	176457.72617721558
chr8	29004006	29004949	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	373675.0894622803
chr8	37153009	37153930	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	467093.9902572632
chr8	143902256	143903262	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	997703.8787441254
chr8	22237032	22237901	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	606999.2436313629
chr8	129627009	129627549	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	25182.444625854492	0.0	0.0	0.0
chr8	139213133	139213909	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	375134.9684715271
chr8	81025546	81025979	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	363133.18255615234
chr8	74048358	74049206	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	327574.01973342896
chr8	80686905	80687788	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	929890.269039154
chr8	93960733	93961512	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	386649.9930267334
chr8	102730878	102731464	Enhancer	Enhancer	Inactive	1.0	2.0	3.0	4.0	1349.7786712646484	0.0	0.0	0.0
chr8	122466819	122467673	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	545915.9792633057
chr8	141346600	141347602	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	980877.2455615997
chr8	106080788	106081559	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	300691.8073158264
chr8	122988602	122989472	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	35134.537109375	0.0	285460.910320282	0.0
chr8	122673247	122674068	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	592625.4528808594
chr8	55901510	55902207	Enhancer	Enhancer	Active	2.0	3.0	1.0	4.0	89327.12147903442	0.0	492121.15690231323	0.0
chr8	55881237	55882051	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	236466.34619903564
chr8	11943482	11944225	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	545916.1259803772
chr8	22908736	22909596	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	610040.2602043152
chr8	70834588	70835454	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	250110.17244911194
chr8	37390281	37391068	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	345900.9421005249
chr8	38411315	38412272	CTCF	Promoter	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	348860.8536567688
chr8	81235159	81235671	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	261179.33817100525
chr8	143382902	143384447	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	922429.5791931152
chr8	142984005	142984955	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	555099.8080120087
chr8	119867046	119867548	CTCF	CTCF	Inactive	2.0	3.0	4.0	1.0	0.0	0.0	0.0	238149.07695960999
