chromosome	start	finish	huvec	CD14pos	kera
chrX	24464699	24465694	Promoter	Promoter	
chrX	24479041	24481019		Promoter	
chrX	24693200	24694468	Promoter	Promoter	
chrX	25020605	25021771			CTCF
chrX	25143382	25145201			
chrX	25968823	25969588			CTCF
chrX	26648998	26650486		CTCF	
chrX	27186303	27187672		CTCF	CTCF
chrX	27336146	27337129	CTCF	CTCF	CTCF
chrX	27398656	27399470			CTCF
chrX	27555170	27556132			CTCF
chrX	27961336	27961767	CTCF		
chrX	28586300	28587783	Promoter		
chrX	29478319	29479551		CTCF	CTCF
chrX	29987245	29987645	Enhancer		
chrX	30060548	30061339			CTCF
chrX	30512914	30514015		CTCF	
chrX	30567963	30568579		Enhancer	
chrX	30573119	30574064		Promoter	
chrX	30577059	30578178		Promoter	
chrX	30588857	30589594		Enhancer	
chrX	30590319	30590800		Enhancer	
chrX	30592776	30593318		Enhancer	
chrX	30597119	30598047		Enhancer	
chrX	30612953	30614238		Promoter	
chrX	30620839	30621678		Enhancer	
chrX	30627665	30628352		Enhancer	
chrX	30630042	30630478		Promoter	
chrX	30638276	30638960		Enhancer	
chrX	30643095	30644045		Enhancer	
chrX	30652347	30654229	Promoter	Promoter	
chrX	30657767	30658323		Enhancer	
chrX	30658481	30659034		Enhancer	
chrX	30659236	30659911		Enhancer	
chrX	30712837	30713805			CTCF
chrX	30735095	30736446			CTCF
chrX	30864277	30864861		Enhancer	
chrX	30888358	30890191	Promoter	Promoter	
chrX	30971280	30972681		Promoter/CTCF	CTCF
chrX	31036384	31037485		CTCF	CTCF
chrX	31038624	31039445			CTCF
chrX	31190405	31190809	Enhancer		
chrX	31196626	31197058	Enhancer/CTCF		
chrX	31213725	31214495			CTCF
chrX	31266246	31267218	Promoter		
chrX	31648423	31648861	Enhancer/CTCF		
chrX	33433984	33435176		CTCF	CTCF
chrX	33472626	33473031	CTCF		
chrX	34656758	34657977	Promoter		
chrX	34918649	34919430			CTCF
chrX	35380589	35381486			CTCF
chrX	35841826	35842349		Enhancer	
chrX	35842615	35843044		Enhancer	
chrX	35890508	35891248			CTCF
chrX	36433193	36433660		CTCF	
chrX	37348653	37350615	Promoter		
chrX	37572028	37572903			CTCF
chrX	37685802	37686258		Promoter	
chrX	37744860	37747280			CTCF
chrX	37752877	37753802		Enhancer	
chrX	37754406	37755551		Enhancer	
chrX	37776576	37777358		Enhancer	
chrX	37779791	37780304		Promoter	
chrX	37781611	37782856		Promoter	
chrX	37783243	37783787		Promoter	
chrX	37785383	37786161		Promoter	
chrX	37786513	37788047		Enhancer	
chrX	37796683	37797486		Enhancer	
chrX	37799930	37800362		Enhancer	
chrX	37800539	37801290		Enhancer	
chrX	37801928	37802547		Enhancer	
chrX	37803507	37803898		Enhancer	
chrX	37813582	37814086		Enhancer	
chrX	37814384	37815222		Enhancer	
chrX	37824436	37825981	CTCF		CTCF
chrX	37846760	37848067	Promoter	Promoter	
chrX	38174913	38175900			CTCF
chrX	38326050	38328424			CTCF
chrX	38561079	38561712	Promoter	Promoter	
chrX	38626900	38628449			CTCF
chrX	38754101	38754498		CTCF	
chrX	38800869	38802252	Promoter	Enhancer	
chrX	38803309	38804714	Promoter	Enhancer	
chrX	38805479	38806452	Promoter	Promoter	
chrX	38868721	38870032		Enhancer	
chrX	38870140	38870886		Enhancer	
chrX	38880398	38880909		Enhancer	
chrX	38976456	38976894	Enhancer/CTCF		
chrX	39008362	39009045		Enhancer	
chrX	39062823	39064105		Enhancer	
chrX	39144250	39145503		Enhancer	
chrX	39149538	39150707			CTCF
chrX	39151843	39152867			CTCF
chrX	39158770	39160682		Enhancer	
chrX	39241900	39242804			CTCF
chrX	39260991	39262174		CTCF	
chrX	39491393	39491968		Enhancer	
chrX	39492475	39493051		Enhancer	
chrX	39502537	39502890		Enhancer	
chrX	39562464	39562931		Enhancer	
chrX	39563035	39563663		Enhancer	
chrX	39730281	39731377			CTCF
chrX	39736033	39737077	Enhancer		
chrX	39749672	39751249		Enhancer	
chrX	39752402	39753727		Enhancer	
chrX	39772091	39773036		Enhancer	
chrX	39808744	39809837		Enhancer	
chrX	39815536	39816199		Enhancer	
chrX	39850687	39850946		Enhancer	
chrX	39854968	39856065		Enhancer	
chrX	39856400	39857008	Enhancer		
chrX	39905675	39906369		Enhancer	
chrX	40008759	40009572		Enhancer/Promoter	
chrX	40012787	40015268	Promoter		
chrX	40082792	40083804		Enhancer/Promoter	
chrX	40095898	40097174		Promoter	
chrX	40097468	40098762		Promoter	
chrX	40098975	40099480		Enhancer/Promoter	
chrX	40104503	40105860		Promoter	
chrX	40106201	40106954		Enhancer/Promoter	
chrX	40107221	40107906		Enhancer	
chrX	40108720	40110390		Enhancer/Promoter	
chrX	40110470	40110922	Enhancer/CTCF		
chrX	40146379	40146863		Promoter	
chrX	40148542	40149164		Enhancer	
chrX	40149252	40149675		Enhancer	
chrX	40152284	40153972		Enhancer/Promoter	
chrX	40154490	40156107	Promoter	Promoter	
chrX	40158121	40158615		Promoter	
chrX	40166902	40168357		Promoter	
chrX	40169276	40170516	CTCF		
chrX	40171082	40172888		Promoter	
chrX	40173972	40174728		Enhancer	
chrX	40175443	40177059		Promoter	
chrX	40177085	40177328		Enhancer	
chrX	40179193	40179819		Enhancer	
chrX	40266784	40268240			CTCF
chrX	40273337	40273882		Enhancer	
chrX	40380454	40381135		Enhancer	
chrX	40383882	40384408		Enhancer	
chrX	40385174	40386176		Enhancer	
chrX	40387228	40387767		Enhancer	
chrX	40406159	40406979		Enhancer	
chrX	40434880	40435392		Promoter	
chrX	40439530	40440293		Enhancer	
chrX	40468131	40469114		Enhancer	
chrX	40539080	40540111		Enhancer/CTCF	
chrX	40543276	40544707			CTCF
chrX	40570309	40571585		Enhancer	
chrX	40573226	40574474		CTCF	CTCF
chrX	40578244	40578718		Enhancer	
chrX	40579109	40579582		Enhancer	
chrX	40580220	40582193	Promoter	Enhancer	
chrX	40582835	40583261		Enhancer	
chrX	40640930	40641397		Enhancer	
chrX	40644080	40645495		Enhancer	
chrX	40645733	40646170	CTCF		
chrX	40646467	40648119	Promoter	Promoter	
chrX	40650548	40652461			
chrX	40734863	40736759	Promoter		Promoter/CTCF
chrX	40793891	40794504		CTCF	
chrX	40933285	40933686		Enhancer	
chrX	40952849	40953207		Promoter	
chrX	40996740	40997409		Promoter	
chrX	41005352	41005773		Enhancer	
chrX	41009669	41010942		Promoter	
chrX	41084062	41086020	Promoter	Promoter	Promoter
chrX	41086085	41086490		Promoter	
chrX	41114626	41116012			CTCF
chrX	41179792	41180877			CTCF
chrX	41238454	41239296		Enhancer	
chrX	41253068	41254468			CTCF
chrX	41265515	41266168		Promoter	
chrX	41275715	41276664			CTCF
chrX	41297797	41298296		Enhancer	
chrX	41323105	41323922		Enhancer	
chrX	41330220	41330765		Enhancer	
chrX	41331388	41331939		Enhancer	
chrX	41332592	41335222	Promoter		Promoter
chrX	41381609	41382230		Enhancer	
chrX	41383971	41384596		Enhancer	
chrX	41435456	41436210		Enhancer	
chrX	41441825	41443589			CTCF
chrX	41449113	41450019		Enhancer	
chrX	41481257	41481667		CTCF	
chrX	41558538	41558910		Enhancer	
chrX	41559154	41559777		Enhancer	
chrX	41560946	41561452		Enhancer	
chrX	41686736	41687194		Enhancer	
chrX	41688838	41689189		Promoter	
chrX	41705708	41706441		Enhancer	
chrX	41719621	41720037		Enhancer	
chrX	41722809	41723273		Enhancer	
chrX	41723826	41724320		Enhancer/Promoter	
chrX	41759818	41760211		CTCF	
chrX	41781195	41782080			CTCF
chrX	41921429	41921915		Promoter	
chrX	41922930	41924704	Promoter	Promoter	
chrX	42061961	42062389	Enhancer/CTCF		
chrX	42715014	42716387			CTCF
chrX	42730642	42731082	Enhancer/CTCF		
chrX	43349186	43350017		CTCF	CTCF
chrX	43526149	43526643		Enhancer	
chrX	43527686	43528185		Enhancer	
chrX	43530880	43531240		Enhancer	
chrX	43557503	43558410		CTCF	CTCF
chrX	43654191	43655816		Promoter	
chrX	43728538	43729416		Enhancer	
chrX	43729931	43730508		Enhancer	
chrX	43741803	43742548		Enhancer	
chrX	43750019	43750806		Enhancer	
chrX	43835928	43837026		CTCF	
chrX	43958073	43959065	CTCF		CTCF
chrX	44011449	44011939		Enhancer	
chrX	44012430	44013245		Enhancer	
chrX	44099359	44099770		Enhancer	
chrX	44101210	44101631		Enhancer	
chrX	44243829	44244560			CTCF
chrX	44251403	44251842	Enhancer/CTCF		
chrX	44282417	44282856		Enhancer	Enhancer
chrX	44343460	44345057		Promoter	
chrX	44462823	44463163		Enhancer	
chrX	44542493	44543416	Promoter	Promoter/CTCF	Promoter
chrX	44872096	44874382	Promoter	Promoter	
chrX	44874526	44874957		Promoter	
chrX	44935516	44936158			CTCF
chrX	45070010	45071247			CTCF
chrX	45186479	45187943			CTCF
chrX	45191223	45191861		Enhancer	
chrX	45198142	45199292	Promoter		
chrX	45200455	45201955	Promoter		
chrX	45230382	45230840		Enhancer	
chrX	45232060	45232559		Enhancer	
chrX	45322211	45323074			CTCF
chrX	45479088	45480621			Enhancer
chrX	45504971	45506493	Enhancer		Enhancer
chrX	45506637	45507674	Enhancer		Enhancer
chrX	45515116	45516311	CTCF	CTCF	Enhancer/CTCF
chrX	45709289	45711048			Enhancer
chrX	45714720	45715386		Enhancer	
chrX	45753315	45754527	Enhancer	Enhancer	
chrX	45756489	45757744			Enhancer
chrX	45757828	45759770	Enhancer	Promoter	Enhancer
chrX	45762154	45763252		Enhancer	
chrX	45767035	45767691		Promoter	
chrX	45768644	45769566			Promoter
chrX	45769647	45772415			Promoter
chrX	45774615	45776315			Enhancer
chrX	45778540	45779107		Enhancer	
chrX	45803319	45804119		Enhancer	
chrX	45804249	45804740		Enhancer	
chrX	45807525	45808014		Enhancer/Promoter	
chrX	45824226	45825546	CTCF		
chrX	46252471	46253336			
chrX	46408373	46409748	CTCF		
chrX	46446874	46447854		Promoter	
chrX	46544768	46546483	Promoter	Enhancer	
chrX	46561992	46562785		Enhancer	
chrX	46572522	46573107		Enhancer	
chrX	46573220	46575156	Promoter	Enhancer/Promoter	
chrX	46575842	46576476		Enhancer/Promoter	
chrX	46626423	46627547		Enhancer	
chrX	46627803	46629744	Enhancer	Enhancer	
chrX	46633142	46633574	CTCF		
chrX	46649421	46649874		Enhancer	
chrX	46685507	46687209			CTCF
chrX	46755675	46756148		Enhancer	
chrX	46757583	46757996		Promoter	
chrX	46758455	46759917			CTCF
chrX	46791646	46793190		Enhancer	
chrX	46796332	46797405			CTCF
chrX	46833772	46834300		Enhancer	
chrX	46836466	46838670	Promoter		
chrX	46903394	46905187		CTCF	CTCF
chrX	46911973	46912814	Promoter		
chrX	46978181	46979942			CTCF
chrX	47030107	47031568			
chrX	47128932	47130086	Promoter	Promoter	
chrX	47144045	47145833	Promoter		Promoter/CTCF
chrX	47148910	47149449	Enhancer		
chrX	47190431	47191806	Promoter	Promoter	Promoter
chrX	47192941	47194513	Promoter		Promoter/CTCF
chrX	47216946	47219014	Promoter	Promoter	Promoter
chrX	47232742	47234370	Promoter	Promoter	
chrX	47312194	47313159			CTCF
chrX	47366160	47366759		Promoter	
chrX	47384216	47385440	CTCF		
chrX	47482123	47484302	Promoter	Promoter	
chrX	47513023	47514146		Enhancer	
chrX	47516196	47516714		Enhancer	
chrX	47523177	47523899	Promoter/CTCF	Promoter/CTCF	CTCF
chrX	47540687	47541675	CTCF		
chrX	47555903	47556745	Promoter	Promoter	
chrX	47560628	47562288		Promoter	
chrX	47562502	47563050		CTCF	
chrX	47563715	47564942		Enhancer	
chrX	47568883	47569307		CTCF	
chrX	47578589	47580142		Enhancer	
chrX	47581773	47582721	Promoter	Enhancer	
chrX	47623588	47624168	Promoter	Enhancer	
chrX	47628823	47629474		Promoter	
chrX	47629650	47631176		Enhancer	
chrX	47632493	47633192		Enhancer	
chrX	47633455	47634973		Enhancer	
chrX	47637395	47638288	Promoter	Promoter/CTCF	
chrX	47643797	47645251			
chrX	47650005	47651429	Promoter	Promoter	Promoter
chrX	47658395	47659608	Promoter	Promoter	Promoter
chrX	47831526	47832383			
chrX	47836139	47837689	Promoter	Promoter	
chrX	48003495	48004514	Promoter	Promoter	
chrX	48020845	48021833		Promoter	
chrX	48025312	48027297			
chrX	48071019	48072192	Promoter		
chrX	48475608	48476795	Promoter	Promoter	Promoter
chrX	48508344	48509183		Promoter	
chrX	48521410	48522449	Promoter	Promoter	
chrX	48538992	48540825	Promoter	Promoter	CTCF
chrX	48573545	48575763	Promoter	Enhancer	Promoter
chrX	48590851	48591984	Enhancer		
chrX	48597174	48598482		Enhancer	Promoter
chrX	48624227	48624645		Enhancer	
chrX	48631301	48631886		Enhancer	
chrX	48667374	48668528		Enhancer	
chrX	48675751	48677025	Promoter	Promoter	
chrX	48680361	48680952		Enhancer	
chrX	48682707	48684224		Enhancer	
chrX	48695175	48697363	Promoter	Enhancer	
chrX	48736929	48737998	Promoter	Promoter	
chrX	48800790	48802845	Promoter	Promoter	Promoter
chrX	48891063	48892202			
chrX	48896684	48898678	Promoter	Enhancer	Promoter
chrX	48910997	48912409	Promoter	Promoter	
chrX	48916815	48918103			CTCF
chrX	48918448	48919856	Promoter	Enhancer	
chrX	48936646	48938165		Enhancer/CTCF	
chrX	48945497	48946496	CTCF	CTCF	CTCF
chrX	48956874	48957351		Enhancer/Promoter	
chrX	48957403	48959242	Promoter	Enhancer	Promoter
chrX	48960254	48960730		Enhancer	
chrX	48971876	48973091			CTCF
chrX	49001324	49002965	Promoter	Promoter	Promoter
chrX	49032873	49033386		Enhancer	
chrX	49039557	49040369		Promoter	
chrX	49041711	49044474	Promoter/CTCF		Promoter
chrX	49053211	49054216	Promoter	Promoter	
chrX	49071776	49072620	Promoter		
chrX	49073627	49074836	Promoter	Promoter	
chrX	49079612	49080622		Promoter	
chrX	49100584	49101732	Promoter	Promoter	
chrX	49106753	49107489			CTCF
chrX	49123245	49124178	Promoter	Promoter	
chrX	49155148	49156809	Promoter/CTCF		CTCF
chrX	49163372	49164525			CTCF
chrX	49165969	49167910	Promoter	Enhancer	Promoter/CTCF
chrX	49168517	49168924		Enhancer	
chrX	49171507	49172982		Enhancer	
chrX	49176288	49176905		Enhancer	
chrX	49177466	49177948		Enhancer	
chrX	49184259	49184984		Promoter	
chrX	49186099	49186734		Promoter	
chrX	49190574	49191941	Promoter	Promoter	
chrX	49192525	49193309	CTCF		
chrX	49230092	49231390		Promoter	
chrX	49235171	49235884	Promoter	Promoter	
chrX	49236968	49237629		Enhancer	
chrX	49268742	49270496	Promoter	Enhancer	
chrX	49291494	49292543	CTCF		
chrX	49308862	49309423		Enhancer	
chrX	49312033	49312701		Enhancer	
chrX	49753863	49754817			CTCF
chrX	49838430	49838792		CTCF	
chrX	49849902	49850537		Enhancer	
chrX	49876836	49877347		Enhancer	
chrX	49877522	49877991		Enhancer	
chrX	49878642	49879778	Promoter/CTCF	Enhancer/CTCF	CTCF
chrX	49883908	49884941			CTCF
chrX	49915175	49916522	CTCF		CTCF
chrX	49919174	49920505		CTCF	CTCF
chrX	49922132	49923903	Promoter	Promoter	
chrX	49947760	49948197		Enhancer	
chrX	49958969	49959986		Enhancer	
chrX	49966403	49966811	CTCF		
chrX	49977315	49977667		Enhancer	
chrX	49978136	49978563		Enhancer	
chrX	50002365	50002782		Enhancer	
chrX	50204230	50205089			
chrX	50579955	50580366		CTCF	
chrX	50642775	50644622	Promoter		
chrX	50691090	50692439		CTCF	
chrX	50812968	50814786	Promoter		
chrX	50903471	50904029	CTCF		
chrX	50920133	50920538	CTCF		
chrX	51144595	51145470			CTCF
chrX	51332555	51333286	Promoter		
chrX	51420170	51422104		CTCF	CTCF
chrX	51458723	51459762		CTCF	
chrX	51460075	51461985		CTCF	
chrX	51495778	51497265	Promoter		
chrX	51743201	51743603		Promoter	
chrX	51860501	51861225			CTCF
chrX	51892893	51894796	Promoter	Promoter	Promoter
chrX	52068946	52069525	Promoter		
chrX	52261228	52262324	Promoter/CTCF		CTCF
chrX	52345011	52346247	CTCF	CTCF	
chrX	52574018	52575467			
chrX	52896673	52898275	Promoter	Promoter	
chrX	52909218	52909767		Enhancer	
chrX	52920356	52921790	Promoter/CTCF		Promoter/CTCF
chrX	52923634	52924390		Enhancer	
chrX	52934054	52935718	Promoter/CTCF		Promoter/CTCF
chrX	52946038	52946597		Enhancer	
chrX	52957555	52959140	Promoter	Enhancer	
chrX	52989687	52990614		CTCF	CTCF
chrX	52994969	52996189	Promoter	Enhancer	
chrX	53048017	53049019	Promoter		
chrX	53071177	53072643			CTCF
chrX	53081646	53082966	Promoter	Enhancer/Promoter	
chrX	53088422	53090136	Promoter/CTCF		
chrX	53093042	53094731	Promoter	Promoter/CTCF	Promoter
chrX	53223842	53224349		Enhancer	
chrX	53224398	53225915	Promoter	Enhancer	Promoter
chrX	53262703	53264221		Enhancer	
chrX	53265650	53266227		Enhancer	
chrX	53266789	53267292		Enhancer	
chrX	53268138	53268610		Enhancer	
chrX	53280917	53281919	Promoter	Enhancer	
chrX	53283781	53285608	CTCF		CTCF
chrX	53287417	53288636		Enhancer	
chrX	53312353	53313910			
chrX	53316630	53318537			CTCF
chrX	53356121	53356583		Enhancer	
chrX	53362451	53362846		Enhancer	
chrX	53374124	53375008		Enhancer/CTCF	
chrX	53421797	53423309	Promoter	Enhancer	Promoter
chrX	53434090	53434825	Promoter	Enhancer	
chrX	53435375	53437134			CTCF
chrX	53440692	53442097		Enhancer	
chrX	53442175	53442693		Promoter	
chrX	53445753	53447014			
chrX	53480625	53482890			CTCF
chrX	53595262	53595727		Enhancer	
chrX	53682892	53684985	Promoter	Promoter	Promoter
chrX	53685693	53687056	Promoter	Promoter	
chrX	53831720	53832459			CTCF
chrX	54042648	54043199	Promoter	Promoter	
chrX	54043674	54045313	Promoter	Promoter	Promoter
chrX	54182321	54183853		Enhancer/Promoter	
chrX	54439814	54440821	Promoter	Promoter	
chrX	54495651	54496680	Promoter		
chrX	54529564	54530824	Promoter	Promoter	
chrX	54639083	54640491			
chrX	54807425	54809379	Promoter	Promoter	Promoter
chrX	54999436	55000748	Promoter	Promoter	
chrX	55008525	55009230		Enhancer	
chrX	55056804	55058477	CTCF	CTCF	CTCF
chrX	55160338	55161682	Promoter		Promoter/CTCF
chrX	55451540	55452901	Promoter	Promoter	
chrX	55488417	55489990	Promoter		
chrX	55717104	55718902		Promoter	
chrX	56248253	56249146		CTCF	
chrX	56562936	56564819	Promoter		
chrX	56726588	56726987		CTCF	
chrX	56728624	56730458	Promoter		
chrX	56733305	56734076		CTCF	CTCF
chrX	56783158	56784150			
chrX	56791286	56791872		Enhancer	
chrX	56802797	56804159			
chrX	56812601	56813124		Enhancer	
chrX	56813217	56814018		Promoter	
chrX	56977997	56978803	CTCF	CTCF	
chrX	56994891	56996096	Promoter		
chrX	57120775	57122001	Promoter	Promoter	
chrX	57156235	57156922			CTCF
chrX	57453696	57454579			CTCF
chrX	57528408	57529438			CTCF
chrX	57573337	57574449			CTCF
chrX	57591454	57593332	Promoter	Promoter	
chrX	57909663	57910676		Enhancer	
chrX	57919060	57919395		CTCF	
chrX	63061888	63062313	CTCF		
chrX	63350059	63351848	Promoter	Promoter	
chrX	63560110	63561845	Promoter	Promoter	
chrX	63753957	63755654	Promoter	Promoter	
chrX	64204622	64206626	Promoter	Promoter	
chrX	64287805	64288244	Enhancer/CTCF		
chrX	64395249	64395694		Promoter	
chrX	64885594	64886662		CTCF	CTCF
chrX	64901323	64901759	Enhancer/CTCF		
chrX	64976331	64976743		Promoter	
chrX	65407119	65407569		Promoter	
chrX	65528240	65529767	CTCF		CTCF
chrX	65534007	65535330	Promoter	Enhancer/Promoter	
chrX	65581421	65582558			
chrX	65588107	65588586		Enhancer	
chrX	65594688	65596739			CTCF
chrX	65601422	65602056		Enhancer	
chrX	65609988	65610877		Enhancer	
chrX	65667181	65669528	Promoter	Promoter	
chrX	65673807	65674845		Enhancer	
chrX	65677764	65678304		Enhancer	
chrX	65678954	65679711		Enhancer	
chrX	65688259	65688870		Enhancer	
chrX	65690278	65690886		Enhancer	
chrX	65694435	65695647		Enhancer	
chrX	65697264	65697737		Promoter	
chrX	65698048	65698903		Promoter	
chrX	65703825	65704420		Enhancer	
chrX	65705743	65706967	Enhancer		
chrX	65720405	65721074		Enhancer	
chrX	65723654	65724190		Enhancer	
chrX	65926133	65926683		Enhancer	
chrX	65985988	65986650		Enhancer/CTCF	
chrX	65997734	65998914		Enhancer	
chrX	66003129	66003716		Enhancer	
chrX	66005434	66005924		Enhancer	
chrX	66006044	66006473		Promoter	
chrX	66012047	66012696		Enhancer/Promoter	
chrX	66013140	66014188		Promoter	
chrX	66015048	66015736		Enhancer	
chrX	66017171	66017421		Promoter	
chrX	66018478	66019090		Enhancer/Promoter	
chrX	66020505	66021197		Promoter	
chrX	66030514	66031749			CTCF
chrX	66039889	66040382		Enhancer	
chrX	66046828	66047375		Enhancer	
chrX	66049913	66050695		Enhancer	
chrX	66074791	66075810		Enhancer	
chrX	66110112	66110543		CTCF	
chrX	66140240	66140677	Enhancer/CTCF		
chrX	66728577	66729609		Promoter/CTCF	
chrX	66747151	66747584	Enhancer/CTCF		
chrX	66994959	66995400	Enhancer/CTCF		
chrX	67543613	67544383	Promoter		
chrX	67554826	67556402			CTCF
chrX	67725465	67726462		Enhancer	
chrX	67733983	67734755		Enhancer	
chrX	67780320	67781317		Enhancer	
chrX	68018316	68019440			CTCF
chrX	68084754	68085182		Enhancer	
chrX	68196340	68197782			CTCF
chrX	68415291	68415752		Enhancer	
chrX	68462373	68463223	CTCF		
chrX	68498167	68499469	Promoter	Promoter	
chrX	68510871	68512062			
chrX	68666402	68667089		Enhancer	
chrX	68684202	68684781		Enhancer	
chrX	68685631	68687032		Enhancer	
chrX	68693252	68695116	Promoter	Enhancer	
chrX	68695430	68695894		Promoter	
chrX	68698520	68699341		Enhancer	
chrX	68699804	68700795		Enhancer	
chrX	68732349	68733544			CTCF
chrX	68822452	68823369	CTCF		CTCF
chrX	68827368	68829977			
chrX	68841592	68841986		Enhancer	
chrX	68842672	68843360		Enhancer	
chrX	68894566	68895679		Promoter	
chrX	68994528	68995198		Enhancer	
chrX	69031907	69033058			Enhancer
